Name,Note ID,Notes,Description,Operator,Value,Multiple,Table Title,Table ID,Table Number,Source File,Chapter/Topic Full Path,Rule Hint
APMOM.7,-,-,MOM_Mx_MK minimum width.,>=,10,,Alternating Polarity MOM Capacitor (APMOM) Design Rules,3.20.1.38,38,fn405752941.dita,Physical Design Rules->Alternating Polarity MOM Capacitor (APMOM)->Alternating Polarity MOM Capacitor (APMOM) Design Rules,
APMOM.8,-,-,MOM_Mx_MK minimum length.,>=,10,,Alternating Polarity MOM Capacitor (APMOM) Design Rules,3.20.1.38,38,fn405752941.dita,Physical Design Rules->Alternating Polarity MOM Capacitor (APMOM)->Alternating Polarity MOM Capacitor (APMOM) Design Rules,
APMOM.9,-,-,MOM_Mx_MK minimum area (um^2).,>=,100,,Alternating Polarity MOM Capacitor (APMOM) Design Rules,3.20.1.38,38,fn405752941.dita,Physical Design Rules->Alternating Polarity MOM Capacitor (APMOM)->Alternating Polarity MOM Capacitor (APMOM) Design Rules,
BJT.1,-,-,Minimum DRC_BJT enclose NPN or PNP COMP layers.,>=,0,,BJT Design Rules,3.31.74,74,fn482037977.dita,Physical Design Rules->DRC_BJT Mark Layer Design Rules,
BJT.2,-,-,Minimum DRC_BJT layer space to COMP [unrelated].,>=,0.1,,BJT Design Rules,3.31.74,74,fn482037977.dita,Physical Design Rules->DRC_BJT Mark Layer Design Rules,
CO.1,-,-,Min./Max. contact size.,==,0.22,,Contact Design Rules,3.15.32,32,fn52646336.dita,Physical Design Rules->Contact Design Rules,
CO.10,-,-,Contact on Poly2 must be outside (Poly2 AND COMP).,-,-,,Contact Design Rules,3.15.32,32,fn52646336.dita,Physical Design Rules->Contact Design Rules,
CO.11,-,-,Contact enclosed by field oxide ((Not COMP) AND (NOT Poly2)) is forbidden.,-,-,,Contact Design Rules,3.15.32,32,fn52646336.dita,Physical Design Rules->Contact Design Rules,
CO.12,16,"[NOTE: CO.12 - 15 are rules applicable to butted source-body layouts. These rules are checked as below: (a) Identify butted COMP. (b) If NCOMP is interacting with poly, then NCOMP is Source, PCOMP is body tap. (c) If PCOMP interacts with poly, then PCOMP is Source, NCOMP is body tap. (d) Both NCOMP and PCOMP cannot interact with poly at the same time.]",Butted source NCOMP overlap with contact.,>=,0.16,,Contact Design Rules,3.15.32,32,fn52646336.dita,Physical Design Rules->Contact Design Rules,
CO.13,16,"[NOTE: CO.12 - 15 are rules applicable to butted source-body layouts. These rules are checked as below: (a) Identify butted COMP. (b) If NCOMP is interacting with poly, then NCOMP is Source, PCOMP is body tap. (c) If PCOMP interacts with poly, then PCOMP is Source, NCOMP is body tap. (d) Both NCOMP and PCOMP cannot interact with poly at the same time.]",Butted source PCOMP overlap with contact.,>=,0.16,,Contact Design Rules,3.15.32,32,fn52646336.dita,Physical Design Rules->Contact Design Rules,
CO.14a,16,"[NOTE: CO.12 - 15 are rules applicable to butted source-body layouts. These rules are checked as below: (a) Identify butted COMP. (b) If NCOMP is interacting with poly, then NCOMP is Source, PCOMP is body tap. (c) If PCOMP interacts with poly, then PCOMP is Source, NCOMP is body tap. (d) Both NCOMP and PCOMP cannot interact with poly at the same time.]","Min. Pbody (butted PCOMP with contact but not interacting with poly) width, with a shredded contact straddled NCOMP and Pbody = 0.42.",>=,0.42,,Contact Design Rules,3.15.32,32,fn52646336.dita,Physical Design Rules->Contact Design Rules,
CO.14b,16,"[NOTE: CO.12 - 15 are rules applicable to butted source-body layouts. These rules are checked as below: (a) Identify butted COMP. (b) If NCOMP is interacting with poly, then NCOMP is Source, PCOMP is body tap. (c) If PCOMP interacts with poly, then PCOMP is Source, NCOMP is body tap. (d) Both NCOMP and PCOMP cannot interact with poly at the same time.]",There must be at least one row of contacts inside (P-Body interacting with contact) and they are fully enclosed by Pplus. Note: DRC can only check at least one such contact exists and it cannot check for the existence of a row.,-,-,,Contact Design Rules,3.15.32,32,fn52646336.dita,Physical Design Rules->Contact Design Rules,
CO.14c,16,"[NOTE: CO.12 - 15 are rules applicable to butted source-body layouts. These rules are checked as below: (a) Identify butted COMP. (b) If NCOMP is interacting with poly, then NCOMP is Source, PCOMP is body tap. (c) If PCOMP interacts with poly, then PCOMP is Source, NCOMP is body tap. (d) Both NCOMP and PCOMP cannot interact with poly at the same time.]",Min. Pbody contact (Pbody contacts are the contacts not touching NCOMP) enclosure by butted PCOMP.,>=,0.1,,Contact Design Rules,3.15.32,32,fn52646336.dita,Physical Design Rules->Contact Design Rules,
CO.15a,16,"[NOTE: CO.12 - 15 are rules applicable to butted source-body layouts. These rules are checked as below: (a) Identify butted COMP. (b) If NCOMP is interacting with poly, then NCOMP is Source, PCOMP is body tap. (c) If PCOMP interacts with poly, then PCOMP is Source, NCOMP is body tap. (d) Both NCOMP and PCOMP cannot interact with poly at the same time.]","Min. Nbody (butted NCOMP with contact but not interacting with poly) width, with a shredded contact straddled PCOMP and Nbody = 0.42.",>=,0.42,,Contact Design Rules,3.15.32,32,fn52646336.dita,Physical Design Rules->Contact Design Rules,
CO.15b,16,"[NOTE: CO.12 - 15 are rules applicable to butted source-body layouts. These rules are checked as below: (a) Identify butted COMP. (b) If NCOMP is interacting with poly, then NCOMP is Source, PCOMP is body tap. (c) If PCOMP interacts with poly, then PCOMP is Source, NCOMP is body tap. (d) Both NCOMP and PCOMP cannot interact with poly at the same time.]",There must be at least one row of contacts inside (Nbody interacting with contact) and they are fully enclosed by Nplus. Note: DRC can only check that at least one such contact exists and it cannot check for the existence of a row.,-,-,,Contact Design Rules,3.15.32,32,fn52646336.dita,Physical Design Rules->Contact Design Rules,
CO.15c,16,"[NOTE: CO.12 - 15 are rules applicable to butted source-body layouts. These rules are checked as below: (a) Identify butted COMP. (b) If NCOMP is interacting with poly, then NCOMP is Source, PCOMP is body tap. (c) If PCOMP interacts with poly, then PCOMP is Source, NCOMP is body tap. (d) Both NCOMP and PCOMP cannot interact with poly at the same time.]",Min. Nbody contact (Nbody contacts are the contacts not touching PCOMP) enclosure by butted NCOMP.,>=,0.1,,Contact Design Rules,3.15.32,32,fn52646336.dita,Physical Design Rules->Contact Design Rules,
CO.2a,-,-,Min. contact space.,>=,0.25,,Contact Design Rules,3.15.32,32,fn52646336.dita,Physical Design Rules->Contact Design Rules,
CO.2b,-,-,Min. contact array (>= 4x4) space. Note: spacing between 0.28 um and 0.32 um will be considered as part of any array.,>=,0.28,,Contact Design Rules,3.15.32,32,fn52646336.dita,Physical Design Rules->Contact Design Rules,
CO.2c,-,-,Max. space for well tap guard ring contacts for High Voltage LDMOS (recognized by well taps with LDMOS_XTOR mark layer) and Isolated 10/12 NMOS (recognized by well taps with 10V_MK or 12V_MK mark layer).,<=,11,,Contact Design Rules,3.15.32,32,fn52646336.dita,Physical Design Rules->Contact Design Rules,
CO.3,-,-,Min. Poly2 enclose contact.,>=,0.1,,Contact Design Rules,3.15.32,32,fn52646336.dita,Physical Design Rules->Contact Design Rules,
CO.4,-,-,"Min. COMP enclose contact, outside SramCore.",>=,0.1,,Contact Design Rules,3.15.32,32,fn52646336.dita,Physical Design Rules->Contact Design Rules,
CO.6a,-,-,"Min. Metal1 enclose contact [Metal1 with width < 0.34 um, protrusion >= 0.24 um] [Outside Not Allowed].",>=,0.06,,Contact Design Rules,3.15.32,32,fn52646336.dita,Physical Design Rules->Contact Design Rules,
CO.6b,14,"[NOTE: In rule CO.6b, the orientation of a, b, c, d is not important. But their order is important: (a) a is adjacent to both b and d; (b) b is adjacent to both a and c; (c) c is opposite a.]","Min. Metal1 enclose contact by sides (a, b, c, d) [Outside Not Allowed]. (CO.6b rule needs to pass Set1 or Set2). Set 1: (0.005, 0.06, 0.005, 0.06) or Set 2: (0.04, 0.04, 0.04, 0.04).",-,-,,Contact Design Rules,3.15.32,32,fn52646336.dita,Physical Design Rules->Contact Design Rules,
CO.7a,-,-,Min. space from COMP contact to Poly2 on COMP.,>=,0.16,,Contact Design Rules,3.15.32,32,fn52646336.dita,Physical Design Rules->Contact Design Rules,
CO.8,-,-,Min. Poly2 contact space to COMP.,>=,0.2,,Contact Design Rules,3.15.32,32,fn52646336.dita,Physical Design Rules->Contact Design Rules,
CUP.1,-,-,All FEOL are allowed to be below pad region (except the items stated in G.CUP.4).,-,-,,CUP Common Design Rules,3.24.2.47,47,fn404759031.dita,Physical Design Rules->Circuit-Under-Pad (CUP) Design Rules->CUP Common Design Rules,
CUP.1a,-,-,CUP is not allowed for wedge-type wire bond case.,-,-,,CUP Common Design Rules,3.24.2.47,47,fn404759031.dita,Physical Design Rules->Circuit-Under-Pad (CUP) Design Rules->CUP Common Design Rules,
CUP.2,44,"[NOTE: Top Metal-1 means one level lower than the last metal layer. For example, for 6-layer metal product, Top Metal-1 will be Metal5, while for 4-layer metal product, Top Metal-1 will be Metal3.]",Minimum width of the metal line under bond pads open area used for bond pads (Top Metal-1 layer).,>=,1,,"CUP of Ball-type Wire (Al, Cu) Bond Design Rules",3.24.1.46,46,fn228610733.dita,"Physical Design Rules->Circuit-Under-Pad (CUP) Design Rules->CUP of Ball-type Wire (Al, Cu) Bond Design Rules",
CUP.3,44,"[NOTE: Top Metal-1 means one level lower than the last metal layer. For example, for 6-layer metal product, Top Metal-1 will be Metal5, while for 4-layer metal product, Top Metal-1 will be Metal3.]",Minimum space (including metal slots) of the metal line under bond pads open area used for bond pads (Top Metal-1 layers).,>=,1,,"CUP of Ball-type Wire (Al, Cu) Bond Design Rules",3.24.1.46,46,fn228610733.dita,"Physical Design Rules->Circuit-Under-Pad (CUP) Design Rules->CUP of Ball-type Wire (Al, Cu) Bond Design Rules",
CUP.5,45,"[NOTE: Top Via means the top most via for the product. For example, for 6-layer metal product, Top Via will be Via5, while for 4-layer metal product, Top Via will be Via3.]",Top Via vias directly underneath the pad opening not allowed.,-,-,,"CUP of Ball-type Wire (Al, Cu) Bond Design Rules",3.24.1.46,46,fn228610733.dita,"Physical Design Rules->Circuit-Under-Pad (CUP) Design Rules->CUP of Ball-type Wire (Al, Cu) Bond Design Rules",
CUP.6,"44,  45","[NOTE: Top Metal-1 means one level lower than the last metal layer. For example, for 6-layer metal product, Top Metal-1 will be Metal5, while for 4-layer metal product, Top Metal-1 will be Metal3.],  [NOTE: Top Via means the top most via for the product. For example, for 6-layer metal product, Top Via will be Via5, while for 4-layer metal product, Top Via will be Via3.]","However, it is good to have a ring of Top Via connected around the pad opening to Top Metal-1 with min. Top Via space to pad opening.",>=,0.5,,"CUP of Ball-type Wire (Al, Cu) Bond Design Rules",3.24.1.46,46,fn228610733.dita,"Physical Design Rules->Circuit-Under-Pad (CUP) Design Rules->CUP of Ball-type Wire (Al, Cu) Bond Design Rules",
CUP.7_Vn,-,-,(c) Vias shall be in the form of cluster or arrays (<= 3x3). Sea of vias (> 3x3 array) is not allowed. Refer to Fig.CUP7(c) (Illustrations of CUP Design Rules). (d) Min. via space in via arrays >= 0.3. (e) Min. space between via arrays >= 0.5. n = 1 to 5.,-,-,,"CUP of Ball-type Wire (Al, Cu) Bond Design Rules",3.24.1.46,46,fn228610733.dita,"Physical Design Rules->Circuit-Under-Pad (CUP) Design Rules->CUP of Ball-type Wire (Al, Cu) Bond Design Rules",
CUP.8,47,"[NOTE: Top_Via-1 is one level lower than the top most via. For example, for 6-layer metal product, Top_Via-1 is Via4, for 4-layer metal product, Top_Via-1 is Via2.]",Top_Via-1 directly underneath the Pad mask is not allowed.,-,-,,"CUP of Ball-type Wire (Al, Cu) Bond Design Rules",3.24.1.46,46,fn228610733.dita,"Physical Design Rules->Circuit-Under-Pad (CUP) Design Rules->CUP of Ball-type Wire (Al, Cu) Bond Design Rules",
CUP.8a,47,"[NOTE: Top_Via-1 is one level lower than the top most via. For example, for 6-layer metal product, Top_Via-1 is Via4, for 4-layer metal product, Top_Via-1 is Via2.]",Top_Via-1 under the top metal with min. top_Via-1 space to pad opening.,>=,0.5,,"CUP of Ball-type Wire (Al, Cu) Bond Design Rules",3.24.1.46,46,fn228610733.dita,"Physical Design Rules->Circuit-Under-Pad (CUP) Design Rules->CUP of Ball-type Wire (Al, Cu) Bond Design Rules",
CUP.9,-,-,"1LM, 2LM, and 3LM processes with CUP is not allowed.",-,-,,"CUP of Ball-type Wire (Al, Cu) Bond Design Rules",3.24.1.46,46,fn228610733.dita,"Physical Design Rules->Circuit-Under-Pad (CUP) Design Rules->CUP of Ball-type Wire (Al, Cu) Bond Design Rules",
CUPAD.10,40,[NOTE: Those Vias under Pad opening oversize by rule CUPAD.4 but excluding PAD will be checked by this rule.],Metal3 enclose Via3.,>=,0.5,,Cu Wire Bond Pad Design Rules,3.23.44,44,fn263077827.dita,Physical Design Rules->Cu Wire Bond Pad Design Rules (Specific Customers),
CUPAD.11,40,[NOTE: Those Vias under Pad opening oversize by rule CUPAD.4 but excluding PAD will be checked by this rule.],Metal3 enclose Via2.,>=,0.5,,Cu Wire Bond Pad Design Rules,3.23.44,44,fn263077827.dita,Physical Design Rules->Cu Wire Bond Pad Design Rules (Specific Customers),
CUPAD.12,40,[NOTE: Those Vias under Pad opening oversize by rule CUPAD.4 but excluding PAD will be checked by this rule.],Metal2 enclose Via2.,>=,0.5,,Cu Wire Bond Pad Design Rules,3.23.44,44,fn263077827.dita,Physical Design Rules->Cu Wire Bond Pad Design Rules (Specific Customers),
CUPAD.13,40,[NOTE: Those Vias under Pad opening oversize by rule CUPAD.4 but excluding PAD will be checked by this rule.],Metal2 enclose Via1.,>=,0.5,,Cu Wire Bond Pad Design Rules,3.23.44,44,fn263077827.dita,Physical Design Rules->Cu Wire Bond Pad Design Rules (Specific Customers),
CUPAD.14,40,[NOTE: Those Vias under Pad opening oversize by rule CUPAD.4 but excluding PAD will be checked by this rule.],Metal1 enclose Via1.,>=,0.5,,Cu Wire Bond Pad Design Rules,3.23.44,44,fn263077827.dita,Physical Design Rules->Cu Wire Bond Pad Design Rules (Specific Customers),
CUPAD.15,-,-,Min. pad opening space to S/L guard ring (inner edge of GUARD_RING_MK marking).,>=,30,,Cu Wire Bond Pad Design Rules,3.23.44,44,fn263077827.dita,Physical Design Rules->Cu Wire Bond Pad Design Rules (Specific Customers),
CUPAD.15a,-,-,Corner Pad opening to sealring inner edge. Please refer to Cu Wire Bond Pad Design Rules.,>=,86,,Cu Wire Bond Pad Design Rules,3.23.44,44,fn263077827.dita,Physical Design Rules->Cu Wire Bond Pad Design Rules (Specific Customers),
CUPAD.15b,38,"[NOTE: These are just default numbers for DRC purposes only. However, these are VARIABLE and the customer is advised to use the appropriate value acceptable to their assembly house.]","Max. pad opening (shorter edge of pad opening, side A) space to nearest S/L guard ring (inner edge of GUARD_RING_MK marking). All Pads placed in the inner region will fail DRC, DRC waiver needs to be approved by process and package team.",<=,208,,Cu Wire Bond Pad Design Rules,3.23.44,44,fn263077827.dita,Physical Design Rules->Cu Wire Bond Pad Design Rules (Specific Customers),
CUPAD.19b,39,"[NOTE: Top Metal is the last Metal of the product. For example, for 4-layer metal product, Top Metal is Metal4.]",Pad opening to non-pad circuit Top Metal.,>=,6,,Cu Wire Bond Pad Design Rules,3.23.44,44,fn263077827.dita,Physical Design Rules->Cu Wire Bond Pad Design Rules (Specific Customers),
CUPAD.1a,38,"[NOTE: These are just default numbers for DRC purposes only. However, these are VARIABLE and the customer is advised to use the appropriate value acceptable to their assembly house.]",Pad opening size for peripheral tier. Pad opening <= 208 um from inner edge of sealring will be considered as peripheral tier pad. Refer to (CUPAD.1a and CUPAD.1b) Pad Opening Size and Cu Wire Bond Pad Design Rules for detailed requirement.,-,-,,Cu Wire Bond Pad Design Rules,3.23.44,44,fn263077827.dita,Physical Design Rules->Cu Wire Bond Pad Design Rules (Specific Customers),
CUPAD.1b,38,"[NOTE: These are just default numbers for DRC purposes only. However, these are VARIABLE and the customer is advised to use the appropriate value acceptable to their assembly house.]",Pad opening size for inner tier. Pad opening > 208 um from inner edge of sealring will be considered as inner tier pad. Refer to (CUPAD.1a and CUPAD.1b) Pad Opening Size and Cu Wire Bond Pad Design Rules for detailed requirement.,-,-,,Cu Wire Bond Pad Design Rules,3.23.44,44,fn263077827.dita,Physical Design Rules->Cu Wire Bond Pad Design Rules (Specific Customers),
CUPAD.2,38,"[NOTE: These are just default numbers for DRC purposes only. However, these are VARIABLE and the customer is advised to use the appropriate value acceptable to their assembly house.]",Pad opening to pad opening.,>=,6,,Cu Wire Bond Pad Design Rules,3.23.44,44,fn263077827.dita,Physical Design Rules->Cu Wire Bond Pad Design Rules (Specific Customers),
CUPAD.20,43,"[NOTE: For ball type wire bond (with CUP), pad metal checked by Top Metal oversize by rule CUPAD.4.]",Pad metal to pad metal space.,>=,5,,Cu Wire Bond Pad Design Rules,3.23.44,44,fn263077827.dita,Physical Design Rules->Cu Wire Bond Pad Design Rules (Specific Customers),
CUPAD.3a,40,[NOTE: Those Vias under Pad opening oversize by rule CUPAD.4 but excluding PAD will be checked by this rule.],MetalTop enclose Via5.,>=,0.5,,Cu Wire Bond Pad Design Rules,3.23.44,44,fn263077827.dita,Physical Design Rules->Cu Wire Bond Pad Design Rules (Specific Customers),
CUPAD.3b,40,[NOTE: Those Vias under Pad opening oversize by rule CUPAD.4 but excluding PAD will be checked by this rule.],Metal5 enclose Via5.,>=,0.5,,Cu Wire Bond Pad Design Rules,3.23.44,44,fn263077827.dita,Physical Design Rules->Cu Wire Bond Pad Design Rules (Specific Customers),
CUPAD.4,39,"[NOTE: Top Metal is the last Metal of the product. For example, for 4-layer metal product, Top Metal is Metal4.]",Top metal overlap of pad opening.,>=,2.5,,Cu Wire Bond Pad Design Rules,3.23.44,44,fn263077827.dita,Physical Design Rules->Cu Wire Bond Pad Design Rules (Specific Customers),
CUPAD.5,"39,  40,  41","[NOTE: Top Metal is the last Metal of the product. For example, for 4-layer metal product, Top Metal is Metal4.],  [NOTE: Those Vias under Pad opening oversize by rule CUPAD.4 but excluding PAD will be checked by this rule.],  [NOTE: Top Via means the top most via for the product. For example, for 6-layer metal product, Top Via will be Via5, while for 4-layer metal product, Top Via will be Via3.]",Top metal enclose Top Via.,>=,0.5,,Cu Wire Bond Pad Design Rules,3.23.44,44,fn263077827.dita,Physical Design Rules->Cu Wire Bond Pad Design Rules (Specific Customers),
CUPAD.6,"40,  41,  42","[NOTE: Those Vias under Pad opening oversize by rule CUPAD.4 but excluding PAD will be checked by this rule.],  [NOTE: Top Via means the top most via for the product. For example, for 6-layer metal product, Top Via will be Via5, while for 4-layer metal product, Top Via will be Via3.],  [NOTE: Top Metal-1 means one level lower than the last metal layer. For example, for 6-layer metal product, Top Metal-1 will be Metal5, while for 4-layer metal product, Top Metal-1 will be Metal3.]",Top Metal-1 enclose Top Via.,>=,0.5,,Cu Wire Bond Pad Design Rules,3.23.44,44,fn263077827.dita,Physical Design Rules->Cu Wire Bond Pad Design Rules (Specific Customers),
CUPAD.7,40,[NOTE: Those Vias under Pad opening oversize by rule CUPAD.4 but excluding PAD will be checked by this rule.],Metal5 enclose Via4.,>=,0.5,,Cu Wire Bond Pad Design Rules,3.23.44,44,fn263077827.dita,Physical Design Rules->Cu Wire Bond Pad Design Rules (Specific Customers),
CUPAD.8,40,[NOTE: Those Vias under Pad opening oversize by rule CUPAD.4 but excluding PAD will be checked by this rule.],Metal4 enclose Via4.,>=,0.5,,Cu Wire Bond Pad Design Rules,3.23.44,44,fn263077827.dita,Physical Design Rules->Cu Wire Bond Pad Design Rules (Specific Customers),
CUPAD.9,40,[NOTE: Those Vias under Pad opening oversize by rule CUPAD.4 but excluding PAD will be checked by this rule.],Metal4 enclose Via3.,>=,0.5,,Cu Wire Bond Pad Design Rules,3.23.44,44,fn263077827.dita,Physical Design Rules->Cu Wire Bond Pad Design Rules (Specific Customers),
CUPAD.TOPO.1,-,-,Distance from inner edge of the sealring to chip center > 208 um.,-,-,,Supplementary Design Rules,6.2.135,135,fn548806385.dita,Appendix->Appendix B: Supplementary Design Rules,
CUPAD.TOPO.2,-,-,GUARD_RING_MK must be a complete ring.,-,-,,Supplementary Design Rules,6.2.135,135,fn548806385.dita,Appendix->Appendix B: Supplementary Design Rules,
CUPAD.TOPO.3,-,-,Pads are not allowed to straddle Peripheral Edge Line of 208 um. Pads should be Completely Inside Peripheral Area or Completely Outside of Peripheral Area.,-,-,,Supplementary Design Rules,6.2.135,135,fn548806385.dita,Appendix->Appendix B: Supplementary Design Rules,
CUPAD.TOPO.4,-,-,Chip area within sealring inner edge must be rectangular.,-,-,,Supplementary Design Rules,6.2.135,135,fn548806385.dita,Appendix->Appendix B: Supplementary Design Rules,
DATA_M1.1,-,-,Metal1_Label touching Metal1 is prohibited. Contact or Via1 sitting on top of Metal1_Label is prohibited.,-,-,,Data Integrity Check Design Rules,6.1.134,134,fn857171356.dita,Appendix->Appendix A: Data Integrity Check,
DATA_M2.1,-,-,Metal2_Label touching Metal2 is prohibited. Via1 and Via2 sitting on top of Metal2_Label is prohibited.,-,-,,Data Integrity Check Design Rules,6.1.134,134,fn857171356.dita,Appendix->Appendix A: Data Integrity Check,
DATA_M3.1,-,-,Metal3_Label touching Metal3 is prohibited. Via2 and Via3 sitting on top of Metal3_Label is prohibited.,-,-,,Data Integrity Check Design Rules,6.1.134,134,fn857171356.dita,Appendix->Appendix A: Data Integrity Check,
DATA_M4.1,-,-,Metal4_Label touching Metal4 is prohibited. Via3 and Via4 sitting on top of Metal4_Label is prohibited.,-,-,,Data Integrity Check Design Rules,6.1.134,134,fn857171356.dita,Appendix->Appendix A: Data Integrity Check,
DATA_M5.1,-,-,Metal5_Label touching Metal5 is prohibited. Via4 and Via5 sitting on top of Metal5_Label is prohibited.,-,-,,Data Integrity Check Design Rules,6.1.134,134,fn857171356.dita,Appendix->Appendix A: Data Integrity Check,
DATA_MT.1,-,-,MetalTop_Label touching MetalTop is prohibited. Via5 sitting on top of MetalTop_Label is prohibited.,-,-,,Data Integrity Check Design Rules,6.1.134,134,fn857171356.dita,Appendix->Appendix A: Data Integrity Check,
DCF.10,89,[NOTE: This rule is NOT checked by DRC.],Remove truncated dummy squares (Truncated Dummy COMP shall not exist). For DRC.,-,-,,Dummy COMP Design Rules,3.54.1.104,104,fn535381556.dita,Physical Design Rules->Dummy Fill Rules and Guidelines->Dummy COMP Creation Design Rules,
DCF.11a,-,-,"Dummy COMP cannot exit under ""NDMY"" marking layer and space from dummy COMP to dummy COMP excluding layer (NDMY)2. For DRC.",>=,3.5,,Dummy COMP Design Rules,3.54.1.104,104,fn535381556.dita,Physical Design Rules->Dummy Fill Rules and Guidelines->Dummy COMP Creation Design Rules,
DCF.11b,-,-,There must be at least one row of dummy COMP (or substrate tie) between NDMY layer and the transistor channel active if NDMY layer's both side (x and y) dimensions are greater than 80 um. For DRC.,-,-,,Dummy COMP Design Rules,3.54.1.104,104,fn535381556.dita,Physical Design Rules->Dummy Fill Rules and Guidelines->Dummy COMP Creation Design Rules,
DCF.12,-,-,Minimum dummy COMP space to IND_MK layer. For DRC.,>=,3,,Dummy COMP Design Rules,3.54.1.104,104,fn535381556.dita,Physical Design Rules->Dummy Fill Rules and Guidelines->Dummy COMP Creation Design Rules,
DCF.13,-,-,Dummy COMP should not exist under IND_MK layer. There must be at least one row of dummy COMP (or substrate tie) between IND_MK layer and the transistor channel active if IND_MK layer's both side (x and y) dimensions are greater than 80 um.,-,-,,Dummy COMP Design Rules,3.54.1.104,104,fn535381556.dita,Physical Design Rules->Dummy Fill Rules and Guidelines->Dummy COMP Creation Design Rules,
DCF.1a,-,-,"All area between active polygons (COMP) (with spacing greater than or equal to this rule) must be filled with ""Dummy COMP"" except area marked by NDMY, RES_MK, Pad, IND_MK, and Poly2 (except Dummy Poly2) as well as the region defined by DCF.6a, 6b, 6c, 6d, 6e, 6f, 6g. Use rules DCF.1c to DCF.13 to draw ""Dummy COMP"". For DRC.",>=,20,,Dummy COMP Design Rules,3.54.1.104,104,fn535381556.dita,Physical Design Rules->Dummy Fill Rules and Guidelines->Dummy COMP Creation Design Rules,
DCF.1b,-,-,"Minimum global density (%) for active layers (COMP + Dummy COMP). Local density is governed by DCF.1a, DE.3, and DE.4. For DRC.",>=,25,,Dummy COMP Design Rules,3.54.1.104,104,fn535381556.dita,Physical Design Rules->Dummy Fill Rules and Guidelines->Dummy COMP Creation Design Rules,
DCF.1c,-,-,"A staggered array of dummy COMP 5 mm X 5 mm squares is created to cover the prime die, frame, SLM Etest patterns, and SLM reliability test patterns. DRC check for size 5X5.",-,-,,Dummy COMP Design Rules,3.54.1.104,104,fn535381556.dita,Physical Design Rules->Dummy Fill Rules and Guidelines->Dummy COMP Creation Design Rules,
DCF.2a,89,[NOTE: This rule is NOT checked by DRC.],Min./Max. adjacent placement space between dummy COMP cells. For drawing.,>=,3,,Dummy COMP Design Rules,3.54.1.104,104,fn535381556.dita,Physical Design Rules->Dummy Fill Rules and Guidelines->Dummy COMP Creation Design Rules,
DCF.2b,-,-,Resulted minimum space between dummy active in all directions (for DRC check). For DRC.,>=,1.9,,Dummy COMP Design Rules,3.54.1.104,104,fn535381556.dita,Physical Design Rules->Dummy Fill Rules and Guidelines->Dummy COMP Creation Design Rules,
DCF.3,89,[NOTE: This rule is NOT checked by DRC.],Stagger both X and Y direction. For drawing.,>=,1.6,,Dummy COMP Design Rules,3.54.1.104,104,fn535381556.dita,Physical Design Rules->Dummy Fill Rules and Guidelines->Dummy COMP Creation Design Rules,
DCF.4,-,-,Space from dummy COMP to COMP (circuit COMP). For DRC.,>=,3.5,,Dummy COMP Design Rules,3.54.1.104,104,fn535381556.dita,Physical Design Rules->Dummy Fill Rules and Guidelines->Dummy COMP Creation Design Rules,
DCF.5,-,-,Space from dummy COMP to poly2. For DRC.,>=,1.5,,Dummy COMP Design Rules,3.54.1.104,104,fn535381556.dita,Physical Design Rules->Dummy Fill Rules and Guidelines->Dummy COMP Creation Design Rules,
DCF.6a,-,-,Space from dummy COMP to Nwell boundary. For DRC.,>=,1.3,,Dummy COMP Design Rules,3.54.1.104,104,fn535381556.dita,Physical Design Rules->Dummy Fill Rules and Guidelines->Dummy COMP Creation Design Rules,
DCF.6b,-,-,"Space from dummy COMP to DNWELL, DVNWELL boundary. For DRC.",>=,4,,Dummy COMP Design Rules,3.54.1.104,104,fn535381556.dita,Physical Design Rules->Dummy Fill Rules and Guidelines->Dummy COMP Creation Design Rules,
DCF.6c,-,-,Space from dummy COMP to LVPWELL boundary. For DRC.,>=,1.3,,Dummy COMP Design Rules,3.54.1.104,104,fn535381556.dita,Physical Design Rules->Dummy Fill Rules and Guidelines->Dummy COMP Creation Design Rules,
DCF.6d,-,-,Space from dummy COMP to DV2_D boundary. For DRC.,>=,1.3,,Dummy COMP Design Rules,3.54.1.104,104,fn535381556.dita,Physical Design Rules->Dummy Fill Rules and Guidelines->Dummy COMP Creation Design Rules,
DCF.6e,-,-,Space from dummy COMP to HVNDDD and HVPDDD boundary. For DRC.,>=,4,,Dummy COMP Design Rules,3.54.1.104,104,fn535381556.dita,Physical Design Rules->Dummy Fill Rules and Guidelines->Dummy COMP Creation Design Rules,
DCF.6f,-,-,"Space from dummy COMP to DNI, MVSD, MVPSD, ZENER boundary. For DRC.",>=,2,,Dummy COMP Design Rules,3.54.1.104,104,fn535381556.dita,Physical Design Rules->Dummy Fill Rules and Guidelines->Dummy COMP Creation Design Rules,
DCF.6g,-,-,Space from dummy COMP to PWHV boundary. For DRC.,>=,4,,Dummy COMP Design Rules,3.54.1.104,104,fn535381556.dita,Physical Design Rules->Dummy Fill Rules and Guidelines->Dummy COMP Creation Design Rules,
DCF.7a,89,[NOTE: This rule is NOT checked by DRC.],Space from dummy COMP in prime die including guard ring to the scribe line. For DRC.,>=,8,,Dummy COMP Design Rules,3.54.1.104,104,fn535381556.dita,Physical Design Rules->Dummy Fill Rules and Guidelines->Dummy COMP Creation Design Rules,
